,id,year,release_years,movieLength,rating_kp,ageRating,votes_kp,budget,audience_count,fees_russia,sequelsAndPrequels,ticketsOnSale,actor,designer,writer,producer,operator,director,composer,editor,type_movie,num_actors,num_countries,num_genres,is_sequel,is_adult
19790,464890,2005,2022.5,95.0,5.098,12.0,218,0.0,27230.0,7500.0,0,False,1,399,1,5,3,1,15,2,True,13,1,3,0,0
19793,253754,2004,2022.5,101.0,6.419,12.0,982,0.0,27230.0,390000.0,0,False,1,399,5,6,3,6,1,554,True,40,1,1,0,0
19794,153020,2004,2022.5,115.0,7.813,12.0,5677,0.0,27230.0,1500.0,0,False,4,3,1,2,2,5,25,554,True,24,1,1,0,0
19810,469202,2009,2022.5,90.0,6.682,16.0,875,0.0,174.0,845.0,0,False,1,1,1,10,7,2,11,6,True,17,1,2,0,0
19814,94502,2004,2022.5,97.0,6.152,16.0,169,0.0,27230.0,17500.0,0,False,1,2,3,2,1,1,1,554,True,35,2,2,0,0
19852,276108,2006,2022.5,77.0,5.249,16.0,435,0.0,27230.0,28500.0,0,False,1,399,1,3,3,1,1,554,True,17,1,2,0,0
19859,436235,2008,2022.5,87.0,7.465,16.0,9253,0.0,1102.0,4807.0,0,False,6,399,4,1,4,2,5,554,True,16,1,1,0,0
19860,279776,2006,2022.5,97.0,7.309,16.0,2632,0.0,27230.0,2050.0,0,False,6,1,14,7,13,2,1,2,True,17,1,2,0,0
19862,395049,2007,2022.5,100.0,6.152,12.0,40465,0.0,91441.0,531000.0,1,False,1,1,4,1,6,4,6,11,True,31,1,1,1,0
19868,41628,2004,2022.5,90.0,1.558,12.0,10863,0.0,27230.0,1100000.0,0,False,2,1,1,2,1,1,1,1,True,50,1,2,0,0
19869,414676,2008,2022.5,104.0,8.168,0.0,1538,4000000.0,27230.0,71246.0,6,False,1,399,85,3,185,2,374,554,False,26,1,1,1,0
19881,394409,2008,2022.5,97.0,5.479,18.0,4120,0.0,14000.0,208418.0,0,False,4,2,1,6,2,4,13,10,True,37,1,1,0,1
19884,395683,2009,2022.5,95.0,4.916,16.0,1786,0.0,8394.0,62811.0,0,False,8,8,2,1,10,3,4,554,True,22,1,1,0,0
19916,392088,2003,2022.5,110.0,3.794,0.0,829,0.0,27230.0,5000.0,0,False,1,399,3,2,4,3,4,10,True,25,1,2,0,0
19922,256463,2005,2022.5,101.0,6.676,16.0,1781,0.0,27230.0,1200.0,0,False,1,1,1,1,1,1,1,3,True,20,1,1,0,0
19932,309407,2007,2022.5,78.0,6.776,16.0,1428,500000.0,27230.0,75000.0,0,False,10,399,2,2,12,1,374,554,True,16,1,1,0,0
19965,416088,2009,2022.5,102.0,5.403,16.0,1791,3000000.0,72405.0,343489.0,0,False,1,1,1,1,13,1,8,554,True,25,1,1,0,0
19975,404920,2005,2022.5,120.0,6.316,12.0,628,0.0,27230.0,22000.0,0,False,1,3,1,2,3,1,1,554,True,14,1,1,0,0
19993,395684,2008,2022.5,110.0,5.074,16.0,9001,8000000.0,577195.0,2907500.0,0,False,4,399,3,2,2,4,3,554,True,44,1,4,0,0
20025,85104,2004,2022.5,80.0,4.757,0.0,1542,0.0,27230.0,480000.0,0,False,1,1,1,14,185,1,3,1,False,23,1,2,0,0
20053,254810,2004,2022.5,95.0,5.531,12.0,459,0.0,27230.0,50000.0,0,False,3,399,6,2,6,4,3,554,True,27,1,2,0,0
20055,84996,2003,2022.5,92.0,5.565,12.0,435,0.0,27230.0,65000.0,0,False,1,399,3,5,2,2,1,554,True,13,1,1,0,0
20062,393868,2007,2022.5,90.0,5.539,16.0,1028,0.0,27230.0,69771.0,0,False,1,1,5,6,5,6,1,554,True,41,1,1,0,0
20073,258150,2004,2022.5,100.0,6.715,16.0,811,500000.0,27230.0,65000.0,0,False,1,1,1,3,3,3,1,554,True,25,1,2,0,0
20082,77349,2003,2022.5,103.0,7.339,0.0,2149,0.0,20091.0,11500.0,0,False,1,1,1,1,3,2,1,554,True,14,1,1,0,0
20114,406628,2009,2022.5,106.0,6.152,16.0,4685,0.0,33068.0,160916.0,0,False,5,7,1,8,12,3,3,21,True,40,1,1,0,0
20139,420162,2009,2022.5,107.0,6.014,18.0,2048,0.0,9774.0,51836.0,0,False,1,399,4,1,6,9,11,554,True,26,1,2,0,1
20141,279235,2007,2022.5,91.0,3.671,16.0,4976,6000000.0,476344.0,1334500.0,0,False,1,399,6,1,10,3,3,554,True,8,1,3,0,0
20144,394066,2006,2022.5,90.0,6.152,16.0,3676,0.0,27230.0,8500.0,0,False,1,399,1,1,1,1,1,1,True,10,1,2,0,0
20152,127729,2004,2022.5,85.0,5.344,12.0,264,0.0,27230.0,3500.0,0,False,1,1,1,11,3,5,10,24,True,18,1,1,0,0
20187,396472,2008,2022.5,84.0,6.841,16.0,37053,0.0,184170.0,1436500.0,1,False,1,1,1,9,1,1,3,554,True,24,1,2,1,0
20219,161140,2006,2022.5,110.0,5.404,18.0,12702,3000000.0,27230.0,2030000.0,0,False,4,5,5,8,3,2,26,11,True,34,1,3,0,1
20223,367686,2008,2022.5,90.0,4.471,16.0,19233,2500000.0,641217.0,4675200.0,0,False,5,12,6,22,2,6,17,10,True,37,1,2,0,0
20225,347293,2007,2022.5,89.0,5.297,18.0,3176,1700000.0,150683.0,993050.0,0,False,5,9,6,2,13,2,8,554,True,18,1,2,0,1
20239,253243,2005,2022.5,85.0,6.999,16.0,1082,0.0,27230.0,1000.0,0,False,2,399,2,4,185,4,3,554,True,5,1,2,0,0
20261,260363,2005,2022.5,97.0,5.891,16.0,1392,0.0,27230.0,6500.0,0,False,6,1,1,13,10,1,11,1,True,18,1,1,0,0
20269,95943,2005,2022.5,93.0,5.682,16.0,12270,0.0,342000.0,1331000.0,0,False,5,9,14,1,4,4,4,17,True,33,1,1,0,0
20273,41553,2002,2022.5,90.0,7.117,16.0,15437,0.0,6046.0,314195.0,1,False,8,2,4,5,13,9,25,26,True,21,1,2,1,0
20274,81008,2003,2022.5,97.0,6.371,16.0,2323,0.0,27230.0,50000.0,0,False,1,3,5,2,1,8,2,1,True,31,1,1,0,0
20293,256641,2006,2022.5,87.0,5.734,12.0,1397,0.0,27230.0,8850.0,0,False,2,1,2,5,18,7,1,1,True,21,1,2,0,0
20301,271513,2006,2022.5,100.0,6.951,16.0,20948,800000.0,27230.0,1640000.0,0,False,18,1,4,1,8,7,5,14,True,41,1,3,0,0
20307,271976,2007,2022.5,84.0,3.851,18.0,7923,0.0,685304.0,3357988.0,0,False,2,8,5,1,2,6,1,10,True,23,1,2,0,1
20313,523196,2004,2022.5,81.0,4.759,12.0,254,0.0,27230.0,8000.0,0,False,1,399,5,10,7,1,4,6,True,11,1,2,0,0
20315,395690,2008,2022.5,136.0,6.889,18.0,182294,15000000.0,2902357.0,16810383.0,0,False,8,3,14,1,5,6,3,10,True,49,1,4,0,1
20343,70940,2003,2022.5,70.0,6.779,12.0,4023,0.0,27230.0,60278.0,0,False,1,2,1,1,13,1,10,554,True,13,1,1,0,0
20349,252100,2006,2022.5,86.0,6.794,16.0,3035,1500000.0,41000.0,230000.0,0,False,1,5,1,1,22,2,1,6,True,28,1,1,0,0
20381,431376,2009,2022.5,107.0,4.189,16.0,8021,12000000.0,147137.0,773894.0,0,False,1,1,1,1,2,1,5,1,True,47,1,2,0,0
20394,254809,2004,2022.5,100.0,5.704,16.0,513,0.0,27230.0,25000.0,0,False,2,1,1,2,1,2,44,21,True,22,1,2,0,0
20404,424012,2008,2022.5,119.0,6.064,18.0,1075,0.0,6505.0,17734.0,0,False,1,399,1,1,15,1,1,554,True,50,1,2,0,1
20415,255356,2006,2022.5,93.0,6.199,16.0,10254,0.0,27230.0,75000.0,0,False,1,3,1,1,2,1,2,2,True,29,1,4,0,0
20427,40775,2005,2022.5,130.0,7.238,16.0,94924,4000000.0,4678000.0,18500000.0,2,False,5,6,2,10,5,4,4,554,True,25,2,5,1,0
20444,395697,2008,2022.5,96.0,7.126,16.0,13504,0.0,109123.0,23214.0,0,False,1,1,1,7,10,5,374,20,True,42,1,2,0,0
20469,423989,2008,2022.5,110.0,7.128,16.0,66884,0.0,169089.0,1136883.0,0,False,1,1,4,1,5,2,6,5,True,16,1,1,0,0
20474,271685,2007,2022.5,95.0,6.215,18.0,3780,1500000.0,32174.0,490577.0,0,False,2,2,3,8,4,1,8,554,True,22,1,2,0,1
20479,102876,2004,2022.5,82.0,2.798,16.0,114,0.0,27230.0,2300.0,0,False,1,399,1,43,2,1,1,554,True,8,1,1,0,0
20489,279043,2007,2022.5,98.0,5.923,12.0,3859,0.0,302628.0,1482879.0,0,False,2,399,1,1,1,5,1,554,True,36,1,3,0,0
20490,356795,2006,2022.5,114.0,6.152,16.0,1242,2000000.0,27230.0,18500.0,0,False,1,1,1,1,3,1,4,554,True,10,1,2,0,0
20500,279040,2007,2022.5,130.0,6.083,18.0,3283,6000000.0,27230.0,31000.0,0,False,1,399,2,2,9,2,25,554,True,50,1,1,0,1
20503,400107,2006,2022.5,70.0,5.524,6.0,11359,0.0,130378.0,718500.0,1,False,2,1,2,2,185,1,2,554,False,7,1,3,1,0
20527,468312,2009,2022.5,80.0,6.152,16.0,2159,5000000.0,31590.0,54034.0,3,False,5,1,1,1,185,1,1,1,False,15,3,4,1,0
20531,374715,2009,2022.5,103.0,4.142,18.0,43954,0.0,1201072.0,6070654.0,2,False,2,4,1,5,22,6,44,21,True,21,1,2,1,1
20539,251967,2007,2022.5,94.0,6.719,16.0,1972,0.0,27230.0,195000.0,0,False,2,399,1,8,6,1,374,21,True,47,1,1,0,0
20551,103414,2006,2022.5,98.0,6.701,18.0,178485,0.0,1008.0,9662551.0,0,False,4,1,4,2,15,4,17,1,True,48,1,3,0,1
20555,374713,2007,2022.5,94.0,6.018,16.0,579,0.0,27230.0,6000.0,0,False,1,399,3,1,2,3,374,2,True,6,1,1,0,0
20574,447666,2008,2022.5,94.0,6.083,16.0,583,0.0,1132.0,5018.0,0,False,1,4,1,1,2,1,3,554,True,23,1,3,0,0
20580,445042,2009,2022.5,104.0,5.905,18.0,20396,0.0,2030.0,8652.0,0,False,14,1,2,1,2,3,1,554,True,22,1,1,0,1
20588,280966,2004,2022.5,97.0,5.848,16.0,1669,0.0,27230.0,15000.0,0,False,3,3,1,1,15,1,4,554,True,47,1,2,0,0
20595,276261,2007,2022.5,109.0,5.146,12.0,104798,5000000.0,8819484.0,49918700.0,1,False,19,5,2,10,18,9,2,3,True,35,1,2,1,0
20610,281192,2007,2022.5,110.0,6.637,16.0,1966,0.0,8275.0,41199.0,0,False,10,1,1,1,2,2,2,2,True,11,4,2,0,0
20651,402763,2007,2022.5,90.0,5.116,16.0,420,0.0,27230.0,49857.0,0,False,1,1,1,1,1,1,1,554,True,13,2,2,0,0
20663,374714,2009,2022.5,91.0,5.732,16.0,12751,2500000.0,308190.0,1859511.0,2,False,18,4,1,8,9,3,5,11,True,33,1,2,1,0
20666,257769,2006,2022.5,110.0,5.337,0.0,479,0.0,27230.0,237000.0,2,False,8,399,1,43,4,3,374,4,True,15,1,1,1,0
20667,95651,2005,2022.5,95.0,7.202,12.0,6840,0.0,27230.0,400000.0,0,False,1,1,1,1,12,1,4,1,True,22,1,2,0,0
20684,252010,2005,2022.5,105.0,6.544,16.0,1536,0.0,27230.0,65000.0,0,False,4,399,1,2,3,1,3,554,True,21,2,3,0,0
20691,414662,2009,2022.5,85.0,4.902,16.0,5480,1500000.0,197553.0,959944.0,0,False,2,2,1,1,3,2,13,554,True,25,1,1,0,0
20703,224872,2003,2022.5,97.0,6.323,16.0,728,0.0,27230.0,35000.0,0,False,1,1,1,2,13,2,2,2,True,9,1,2,0,0
20707,161121,2005,2022.5,93.0,7.242,16.0,1044,0.0,27230.0,30000.0,0,False,1,1,5,14,3,1,11,554,True,13,1,1,0,0
20720,251991,2009,2022.5,90.0,2.774,16.0,9236,7000000.0,358304.0,1877112.0,0,False,9,399,1,1,6,3,26,18,True,28,1,2,0,0
20727,396483,2008,2022.5,85.0,6.152,16.0,2086,2000000.0,25202.0,249104.0,0,False,2,2,1,1,3,2,2,554,True,10,1,1,0,0
20743,259991,2009,2022.5,72.0,1.726,12.0,25008,3000000.0,135906.0,626552.0,0,False,1,399,1,2,185,6,5,554,False,10,1,4,0,0
20750,93006,2005,2022.5,97.0,5.826,18.0,6653,3400000.0,6585.0,1785000.0,0,False,3,6,2,1,4,4,5,2,True,35,1,3,0,1
20764,416134,2008,2022.5,120.0,6.152,16.0,424,0.0,6717.0,84602.0,0,False,4,399,1,1,3,1,374,554,True,21,1,2,0,0
20767,395401,2007,2022.5,83.0,6.064,16.0,4920,0.0,308922.0,2076987.0,0,False,7,9,3,1,10,3,5,554,True,21,1,1,0,0
20770,425019,2009,2022.5,101.0,4.388,0.0,52174,8000000.0,2244715.0,10817205.0,0,False,1,1,2,1,4,2,44,554,True,35,1,2,0,0
20784,41589,2003,2022.5,93.0,5.323,12.0,1251,0.0,27230.0,80000.0,0,False,2,1,9,1,6,1,6,3,True,40,1,2,0,0
20787,400040,2009,2022.5,92.0,2.963,16.0,3473,5000000.0,62931.0,281917.0,0,False,3,5,1,5,8,2,1,554,True,12,1,4,0,0
20844,271974,2007,2022.5,91.0,5.629,18.0,3934,0.0,109165.0,597831.0,0,False,9,5,2,3,6,4,6,5,True,14,1,2,0,1
20846,252116,2006,2022.5,125.0,5.267,6.0,1366,0.0,27230.0,13000.0,1,False,2,399,3,13,7,4,25,554,True,39,1,1,1,0
20847,80748,2004,2022.5,102.0,6.657,16.0,4636,0.0,27230.0,310000.0,0,False,2,2,2,3,3,2,5,554,True,28,1,1,0,0
20858,271793,2006,2022.5,108.0,5.849,12.0,2903,2500000.0,27230.0,213000.0,0,False,1,9,1,1,11,1,1,2,True,16,1,2,0,0
20860,263978,2007,2022.5,106.0,7.084,12.0,6658,0.0,1018.0,83000.0,0,False,5,5,2,17,4,2,3,26,True,30,1,1,0,0
20863,89538,2005,2022.5,110.0,6.152,16.0,2882,0.0,37487.0,80000.0,3,False,1,3,12,2,1,4,10,24,True,31,4,2,1,0
20880,478887,2009,2022.5,100.0,5.313,16.0,413,0.0,11675.0,26794.0,2,False,3,1,5,2,2,3,4,10,True,17,1,1,1,0
20881,279224,2007,2022.5,91.0,6.152,16.0,3732,1300000.0,27230.0,95000.0,0,False,1,2,1,10,7,3,6,1,True,41,1,2,0,0
20889,424516,2009,2022.5,97.0,6.143,18.0,66924,3500000.0,640798.0,3704408.0,2,False,4,4,5,2,5,4,18,14,True,50,1,3,1,1
20890,84316,2004,2022.5,106.0,7.177,16.0,2693,0.0,27230.0,3500.0,0,False,1,3,2,1,1,2,374,554,True,50,1,1,0,0
20899,395408,2007,2022.5,110.0,3.089,16.0,2427,1000000.0,27230.0,43967.0,0,False,1,12,3,1,9,1,374,1,True,25,1,2,0,0
20903,280303,2008,2022.5,89.0,4.786,18.0,3449,3000000.0,403994.0,2904500.0,0,False,2,1,4,2,7,4,17,2,True,22,1,3,0,1
20905,260818,2006,2022.5,107.0,5.785,16.0,1383,0.0,27230.0,3100.0,0,False,1,2,1,1,22,2,374,554,True,35,1,2,0,0
20913,252007,2006,2022.5,133.0,6.218,0.0,810,0.0,27230.0,820000.0,0,False,5,16,1,1,7,3,25,21,True,33,1,1,0,0
20922,70952,2004,2022.5,115.0,7.366,12.0,69406,1600000.0,853000.0,2640000.0,0,False,10,1,1,10,10,4,1,3,True,41,1,3,0,0
20928,41561,2000,2022.5,116.0,6.152,18.0,8409,0.0,27230.0,55000.0,0,False,1,9,1,5,1,3,4,8,True,35,1,1,0,1
20931,258762,2007,2022.5,104.0,6.975,18.0,4874,2000000.0,27230.0,25650.0,0,False,1,6,4,2,4,2,44,2,True,38,1,2,0,1
20940,261360,2004,2022.5,98.0,6.816,12.0,478,0.0,27230.0,1000.0,0,False,2,399,4,1,1,1,1,554,True,13,2,1,0,0
20961,460264,2009,2022.5,94.0,8.217,16.0,832,0.0,10287.0,74987.0,0,False,2,399,85,1,185,8,374,554,True,5,1,1,0,0
20962,406153,2008,2022.5,90.0,6.279,16.0,12395,0.0,53424.0,375216.0,0,False,4,399,5,7,2,2,7,18,True,19,2,1,0,0
20974,446079,2009,2022.5,91.0,6.842,18.0,5519,0.0,32638.0,171047.0,0,False,1,399,1,1,1,1,1,554,True,36,1,3,0,1
20990,77396,2004,2022.5,98.0,4.778,0.0,6002,0.0,27230.0,2102024.0,1,False,2,399,5,5,6,6,374,554,True,34,1,5,1,0
20994,409026,2008,2022.5,90.0,2.625,12.0,1389,0.0,27230.0,132498.0,0,False,1,2,2,8,1,1,13,554,True,16,1,2,0,0
20997,433032,2008,2022.5,107.0,6.211,16.0,599,0.0,2863.0,14252.0,0,False,1,399,85,2,19,1,374,24,True,4,2,1,0,0
21000,378245,2008,2022.5,85.0,3.058,16.0,15950,5000000.0,162528.0,1039611.0,1,False,11,399,5,1,3,1,10,7,True,40,1,2,1,0
21037,460540,2009,2022.5,76.0,5.758,18.0,2720,0.0,4109.0,21905.0,0,False,1,1,2,17,18,7,374,20,True,8,1,1,0,1
21062,80151,2004,2022.5,81.0,6.938,16.0,5079,0.0,27230.0,135000.0,1,False,2,399,2,4,2,4,3,554,True,22,1,2,1,0
21067,694570,2009,2022.5,77.0,6.649,16.0,1776,0.0,4860.0,34402.0,0,False,7,399,1,10,185,1,17,554,False,27,1,4,0,0
21074,252331,2007,2022.5,91.0,4.997,0.0,925,0.0,27230.0,162584.0,0,False,3,399,1,1,1,1,2,554,True,21,1,3,0,0
21077,271709,2006,2022.5,119.0,7.131,18.0,4948,0.0,27230.0,1500.0,0,False,1,399,1,2,6,5,3,2,True,27,2,2,0,1
21099,261011,2005,2022.5,93.0,7.286,12.0,8961,0.0,27230.0,25000.0,1,False,1,2,1,1,7,3,25,1,True,8,1,1,1,0
21105,432579,2009,2022.5,104.0,6.588,16.0,1175,400000.0,4224.0,22464.0,0,False,1,2,2,1,3,2,2,554,True,50,1,3,0,0
21110,470418,2009,2022.5,95.0,7.199,18.0,6607,0.0,175.0,42826.0,0,False,3,4,4,1,17,5,2,14,True,9,1,2,0,1
21128,103304,2004,2022.5,96.0,3.802,16.0,329,3600000.0,27230.0,140000.0,0,False,1,2,1,1,7,1,1,1,True,28,2,2,0,0
21132,271515,2006,2022.5,117.0,4.955,16.0,2877,5000000.0,27230.0,102000.0,0,False,1,3,1,1,10,1,5,10,True,50,1,2,0,0
21140,161184,2005,2022.5,103.0,6.974,16.0,2000,1000000.0,2487.0,38500.0,0,False,1,1,1,2,5,1,3,1,True,37,2,2,0,0
21144,280280,2007,2022.5,76.0,6.233,16.0,1598,0.0,27230.0,80000.0,0,False,3,399,1,2,3,6,2,554,True,21,1,3,0,0
21149,161143,2005,2022.5,107.0,6.991,12.0,17755,3000.0,27230.0,24000.0,0,False,1,399,2,1,1,2,1,554,True,33,1,3,0,0
21159,416132,2008,2022.5,102.0,4.785,16.0,41721,5000000.0,593049.0,2928436.0,0,False,4,3,6,22,12,4,17,10,True,43,1,3,0,0
21163,419552,2009,2022.5,109.0,4.547,18.0,9828,0.0,169559.0,1169809.0,0,False,11,6,1,1,22,4,8,18,True,50,1,2,0,1
21171,395409,2007,2022.5,82.0,5.381,18.0,726,0.0,27230.0,150649.0,0,False,4,2,1,14,7,2,26,11,True,7,1,2,0,1
21182,412715,2008,2022.5,98.0,5.579,16.0,163,1000000.0,232.0,1085.0,0,False,1,1,2,1,4,6,2,2,True,34,2,1,0,0
21185,271854,2006,2022.5,104.0,6.152,16.0,1773,0.0,27230.0,45000.0,0,False,1,3,1,1,6,1,1,1,True,26,1,2,0,0
21213,447092,2008,2022.5,86.0,6.302,16.0,2587,0.0,9076.0,39929.0,0,False,1,2,1,1,3,1,1,7,True,16,1,2,0,0
21216,276379,2009,2022.5,113.0,7.339,16.0,11582,18000000.0,257642.0,131997.0,0,False,1,1,1,1,1,1,2,1,True,14,3,3,0,0
21239,230629,2005,2022.5,100.0,5.307,16.0,627,0.0,27230.0,40000.0,0,False,1,6,1,3,17,9,3,554,True,12,1,2,0,0
21243,406992,2007,2022.5,78.0,1.324,16.0,13258,0.0,44556.0,849800.0,0,False,4,3,1,2,3,1,1,1,True,50,2,2,0,0
21259,400108,2008,2022.5,95.0,5.636,16.0,1071,2000000.0,21180.0,418000.0,0,False,4,7,1,1,4,5,3,554,True,20,1,2,0,0
21265,294991,2006,2022.5,80.0,5.934,16.0,343,4000000.0,27230.0,9700.0,0,False,1,399,1,3,3,1,1,2,True,9,1,1,0,0
21276,405610,2008,2022.5,100.0,5.345,12.0,47424,3000000.0,3007179.0,17850711.0,3,False,18,3,6,22,9,2,17,10,True,46,1,2,1,0
21277,416124,2008,2022.5,82.0,4.906,16.0,1816,2000000.0,16405.0,75778.0,0,False,1,1,2,1,5,2,1,554,True,8,1,1,0,0
21298,271975,2007,2022.5,89.0,5.457,16.0,3167,0.0,27230.0,30000.0,0,False,2,399,3,1,15,3,2,7,True,36,1,1,0,0
21302,194036,2005,2022.5,116.0,6.761,16.0,4097,0.0,33872.0,155000.0,0,False,1,4,5,1,19,7,26,26,True,50,1,1,0,0
21304,79968,2004,2022.5,86.0,6.099,12.0,1765,0.0,10447.0,13000.0,0,False,1,3,1,1,14,1,1,1,True,21,1,2,0,0
21316,417714,2008,2022.5,117.0,6.762,12.0,3264,8500000.0,12642.0,48972.0,0,False,1,1,3,1,1,3,2,1,True,50,1,2,0,0
21323,281305,2008,2022.5,86.0,6.506,16.0,6901,3400000.0,56733.0,425713.0,0,False,8,399,2,5,12,2,44,10,True,22,1,4,0,0
21324,445611,2009,2022.5,99.0,6.634,16.0,768,0.0,58002.0,15909.0,0,False,1,1,1,1,1,1,1,1,True,15,2,1,0,0
21348,104143,2005,2022.5,111.0,6.385,16.0,5656,0.0,27230.0,1215000.0,0,False,1,399,14,2,5,2,44,21,True,21,1,2,0,0
21351,432557,2009,2022.5,87.0,4.121,16.0,1903,0.0,17739.0,79070.0,0,False,2,399,4,5,9,3,1,554,True,20,1,1,0,0
21354,260902,2007,2022.5,97.0,5.674,12.0,990,0.0,27230.0,226500.0,0,False,1,2,6,1,3,5,2,8,True,21,1,2,0,0
21368,259998,2005,2022.5,110.0,7.593,16.0,11665,0.0,27230.0,490000.0,0,False,1,1,1,2,3,1,25,2,True,28,1,2,0,0
21369,430506,2009,2022.5,93.0,4.472,12.0,7717,5000000.0,459462.0,1775198.0,0,False,1,2,1,3,15,1,1,1,True,20,1,3,0,0
21380,252034,2004,2022.5,99.0,5.894,12.0,2802,0.0,27230.0,115000.0,1,False,2,2,3,13,4,4,25,554,True,43,1,1,1,0
21385,226043,2004,2022.5,109.0,4.953,16.0,721,0.0,27230.0,70000.0,0,False,1,1,1,1,22,3,5,1,True,25,1,3,0,0
21392,41131,2001,2022.5,100.0,6.356,12.0,1408,0.0,27230.0,81124.0,0,False,3,4,1,1,10,1,1,554,True,13,1,2,0,0
21397,397246,2008,2022.5,110.0,4.728,16.0,18624,1500000.0,114964.0,821059.0,0,False,1,1,2,7,6,4,2,14,True,27,1,1,0,0
21447,466440,2009,2022.5,97.0,6.142,16.0,3830,2000000.0,4497.0,22104.0,0,False,1,2,1,13,18,3,25,554,True,35,1,2,0,0
21455,253753,2006,2022.5,104.0,5.814,16.0,513,1000000.0,27230.0,6500.0,0,False,1,4,1,1,1,2,6,1,True,29,1,1,0,0
21463,321845,2009,2022.5,100.0,6.862,18.0,58679,7000000.0,2560616.0,14867613.0,0,False,6,4,1,4,13,3,11,2,True,15,1,3,0,1
21468,423993,2008,2022.5,125.0,2.834,16.0,906,12000.0,27230.0,4000.0,0,False,1,399,1,1,1,1,1,554,True,12,1,3,0,0
21489,81202,2004,2022.5,105.0,5.883,12.0,4703,7000000.0,1120000.0,4556246.0,0,False,2,1,1,2,1,2,10,9,True,51,1,4,0,0
21503,280543,2007,2022.5,90.0,5.241,18.0,1441,1400000.0,11313.0,100000.0,0,False,1,399,2,5,10,1,1,554,True,24,1,1,0,1
21509,257768,2007,2022.5,80.0,3.743,16.0,6325,3000000.0,100000.0,509050.0,0,False,3,11,1,1,5,1,1,554,True,14,1,3,0,0
21514,275100,2007,2022.5,97.0,6.152,12.0,23411,0.0,927047.0,4459800.0,0,False,1,4,3,5,15,3,2,9,True,39,1,2,0,0
21519,208214,2005,2022.5,98.0,5.118,16.0,587,0.0,27230.0,2500.0,0,False,11,6,3,1,1,1,6,554,True,29,1,1,0,0
21524,95322,2003,2022.5,82.0,6.398,12.0,1170,0.0,913.0,1100.0,0,False,1,1,5,1,19,7,374,1,True,17,1,2,0,0
21531,412248,2008,2022.5,80.0,5.771,18.0,86522,1500000.0,10942.0,235432.0,0,False,1,1,2,1,18,4,374,10,True,35,1,1,0,1
21534,47207,2002,2022.5,102.0,6.425,18.0,10080,1200000.0,27230.0,151200.0,0,False,4,399,9,3,12,6,374,4,True,20,1,1,0,1
21536,172054,2004,2022.5,93.0,6.538,12.0,1319,0.0,1140.0,9000.0,0,False,1,16,1,5,12,8,26,1,True,32,2,1,0,0
21566,469214,2009,2022.5,73.0,6.734,18.0,3612,0.0,13213.0,65827.0,0,False,6,1,1,6,2,1,374,1,True,24,1,1,0,1
21572,80989,2004,2022.5,110.0,6.152,12.0,439,0.0,27230.0,370000.0,1,False,4,4,1,1,8,2,12,1,True,36,2,1,1,0
21577,294993,2006,2022.5,79.0,6.212,16.0,1220,0.0,27230.0,81000.0,0,False,4,399,1,2,3,4,4,554,True,10,1,1,0,0
21592,404377,2008,2022.5,109.0,4.714,16.0,17955,4000000.0,476882.0,3080800.0,0,False,7,9,1,2,6,2,26,1,True,50,1,3,0,0
21594,1552,2003,2022.5,127.0,6.916,16.0,1030,10000000.0,51006.0,41000.0,2,False,1,1,1,1,1,1,1,1,True,50,8,6,1,0
21603,471721,2008,2022.5,96.0,5.417,16.0,675,0.0,1886.0,7786.0,0,False,4,4,5,6,5,6,1,4,True,50,1,2,0,0
21620,160983,2007,2022.5,131.0,6.542,16.0,11805,6600000.0,1000790.0,5575000.0,0,False,3,1,1,1,15,1,8,1,True,50,1,4,0,0
21641,468179,2009,2022.5,92.0,5.454,12.0,661,0.0,1674.0,14434.0,0,False,1,15,5,1,4,3,1,21,True,13,1,2,0,0
21659,95614,2004,2022.5,93.0,4.411,12.0,211,0.0,27230.0,2500.0,0,False,1,399,2,4,5,4,374,554,True,12,1,1,0,0
21671,41083,2002,2022.5,95.0,7.251,18.0,6115,0.0,27230.0,58732.0,0,False,1,9,3,6,4,6,2,554,True,49,1,4,0,1
21682,419514,2008,2022.5,85.0,5.436,16.0,476,0.0,27230.0,17488.0,0,False,4,2,1,1,4,1,1,4,True,14,1,1,0,0
21684,280154,2007,2022.5,92.0,6.152,16.0,3941,1200000.0,21503.0,145000.0,0,False,6,399,2,1,1,1,1,554,True,27,2,2,0,0
21687,252186,2003,2022.5,134.0,6.742,12.0,644,0.0,27230.0,10500.0,0,False,1,1,1,43,6,1,1,554,True,32,1,2,0,0
21696,266950,2006,2022.5,105.0,4.299,16.0,5263,0.0,13258.0,335000.0,0,False,5,399,6,14,3,3,5,554,True,20,1,3,0,0
21703,487351,2009,2022.5,48.0,4.659,0.0,218,0.0,27230.0,521841.0,0,False,6,399,85,43,185,1,374,554,False,8,1,3,0,0
21706,469203,2009,2022.5,98.0,5.039,16.0,1466,0.0,10726.0,57645.0,0,False,1,399,1,1,10,5,2,554,True,30,1,2,0,0
21725,252027,2004,2022.5,101.0,7.939,6.0,8818,0.0,27230.0,180000.0,0,False,2,399,1,1,2,1,4,554,True,8,1,2,0,0
21732,373392,2007,2022.5,104.0,4.632,12.0,2428,0.0,27230.0,330703.0,0,False,3,4,1,1,1,1,25,554,True,50,1,2,0,0
